_id,STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
235,13N01E24G003M,389605N1218102W002,Flood Monitoring Well 1B middle screen 130-160 ft bgs,Flood MW-1B middle,38.960500000,-121.810200000,NAD83,"GPS, 10m",29.830,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,160.00000,Observation,Part of a nested/multi-completion well,579929B,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N01E24G003M,"13N01E24G003M is part of a nested well.  Other wells in the nest are 13N01E24G002,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
236,13N01E24G004M,389605N1218102W003,Flood Monitoring Well 1C shallow screen 70-90 ft bgs,Flood MW-1C shallow,38.960500000,-121.810200000,NAD83,"GPS, 10m",29.830,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,100.00000,Observation,Part of a nested/multi-completion well,579929C,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N01E24G004M,"13N01E24G004M is part of a nested well.  Other wells in the nest are 13N01E24G002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
237,13N01W13P001M,389694N1219259W001,LCB Well 1 deep screen 865-875 ft bgs,LCB-1 Deep,38.969348000,-121.925801000,NAD83,"GPS, 10m",32.230,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,885.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N01W13P001M,"13N01W13P001M is part of a nested well.  Other wells in the nest are 13N01W13P002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
238,13N01W13P002M,389694N1219259W002,"LCB Well 1 mid scrn 410-420,460-470 ft bgs",LCB-1 Middle,38.969348000,-121.925801000,NAD83,"GPS, 10m",32.230,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,480.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N01W13P002M,"13N01W13P002M is part of a nested well.  Other wells in the nest are 13N01W13P001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
239,13N01W13P003M,389694N1219259W003,LCB Well 1 shallow screen 271-281 ft bgs,LCB-1 Shallow,38.969348000,-121.925801000,NAD83,"GPS, 10m",32.230,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,291.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N01W13P003M,"13N01W13P003M is part of a nested well.  Other wells in the nest are 13N01W13P001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
240,13N03E06A001M,390087N1216722W001,Sutter County MW-6A Shallow screen 45-55 FT BGS,SCMW-6A,39.008641690,-121.671879600,NAD83,"Survey, 1m",35.546,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,65.00000,Observation,Part of a nested/multi-completion well,WCR0306135,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N03E06A001M,"13N03E06A001M is part of a nested well.  Other wells in the nest are 13N03E06A002M, and 3M."
241,13N03E06A002M,390087N1216722W002,Sutter County MW-6B Middle screen 155-165 FT BGS,SCMW-6B,39.008641690,-121.671879600,NAD83,"Survey, 1m",35.546,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,175.00000,Observation,Part of a nested/multi-completion well,WCR0306135,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N03E06A002M,"13N03E06A002M is part of a nested well.  Other wells in the nest are 13N03E06A001M, and 3M."
242,13N03E06A003M,390087N1216722W003,Sutter County MW-6C Deep screen 245-255 FT BGS,SCMW-6C,39.008641690,-121.671879600,NAD83,"Survey, 1m",35.546,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,265.00000,Observation,Part of a nested/multi-completion well,WCR0306135,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N03E06A003M,"13N03E06A003M is part of a nested well.  Other wells in the nest are 13N03E06A001M, and 2M."
243,13N03E26J002M,389452N1215992W001,Sutter County MW-4A shallow screen 145 to 165 ft bgs,SCMW-4A,38.945159000,-121.599153000,NAD83,"GPS, 10m",37.081,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,175.00000,Observation,Part of a nested/multi-completion well,WCR0053013,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N03E26J002M,"13N03E26J002M is part of a nested well.  Other wells in the nest are 13N03E26J003, 4, and 5M."
244,13N03E26J003M,389452N1215992W002,Sutter Co MW-4B mid-shallow screen 425 to 435 ft bgs,SCMW-4B,38.945159000,-121.599153000,NAD83,"GPS, 10m",37.081,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,445.00000,Observation,Part of a nested/multi-completion well,WCR0053013,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N03E26J003M,"13N03E26J003M is part of a nested well.  Other wells in the nest are 13N03E26J002, 4, and 5M."
245,13N03E26J004M,389452N1215992W003,Sutter Co MW-4c mid-deep screen 590 to 600 ft bgs,SCMW-4C,38.945159000,-121.599153000,NAD83,"GPS, 10m",37.081,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,610.00000,Observation,Part of a nested/multi-completion well,WCR0053013,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N03E26J004M,"13N03E26J004M is part of a nested well.  Other wells in the nest are 13N03E26J002, 3, and 5M."
246,13N03E26J005M,389452N1215992W004,Sutter County MW-4D deep screen 995 to 1005 ft bgs,SCMW-4D,38.945159000,-121.599153000,NAD83,"GPS, 10m",37.081,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,1005.00000,Observation,Part of a nested/multi-completion well,WCR0053013,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N03E26J005M,"13N03E26J005M is part of a nested well.  Other wells in the nest are 13N03E26J002, 3, and 4M."
247,13N04E07L001M,389868N1215739W001,Yuba County Water Agency Well 12 screen 155-175 ft bgs,YCWA-12,38.986800000,-121.573900000,NAD83,"GPS, 10m",67.800,,R.L. AT W.L.M.PT.,Yuba,5-021.61,South Yuba,175.00000,Observation,Single Well,E0106742,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E07L001M,
248,13N04E11J001M,389883N1214883W001,Rio Oso Grove Ag Well 1 screen 144-360 ft bgs,ROG-1,38.988300000,-121.488300000,NAD83,"GPS, 10m",61.380,,R.L. AT SURFACE,Sutter,5-021.61,South Yuba,360.00000,Irrigation,Single Well,086536,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E11J001M,This is an agricultural production well currently in use by Rio Oso Groves
249,13N04E11R002M,389857N1214880W001,Bear River Well 1B middle-shallow screen 78-97 ft bgs,BR-1B middle-shallow,38.985700000,-121.488000000,NAD83,"GPS, 10m",63.300,,R.L. AT W.L.M.PT.,Sutter,5-021.61,South Yuba,98.00000,Observation,Part of a nested/multi-completion well,WCR2003-004795,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E11R002M,"13N04E11R002M is part of a nested well.  Other wells in the nest are 13N04E11R003,4,5M."
250,13N04E11R003M,389857N1214880W002,Bear River Well 1C middle-deep screen 215-244 ft bgs,BR-1C middle-deep,38.985700000,-121.488000000,NAD83,"GPS, 10m",63.200,,R.L. AT W.L.M.PT.,Sutter,5-021.61,South Yuba,245.00000,Observation,Part of a nested/multi-completion well,WCR2003-004795,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E11R003M,"13N04E11R003M is part of a nested well.  Other wells in the nest are 13N04E11R002,4,5M."
251,13N04E11R004M,389857N1214880W003,Bear River Well 1D deep screen 320-330 ft bgs,BR-1D deep,38.985700000,-121.488000000,NAD83,"GPS, 10m",63.100,,R.L. AT W.L.M.PT.,Sutter,5-021.61,South Yuba,331.00000,Observation,Part of a nested/multi-completion well,WCR2003-004795,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E11R004M,"13N04E11R004M is part of a nested well.  Other wells in the nest are 13N04E11R002,3,5M."
252,13N04E11R005M,389857N1214880W004,Bear River Well 1A shallow screen 28-48 ft bgs,BR-1A shallow,38.985700000,-121.488000000,NAD83,"GPS, 10m",63.400,,R.L. AT W.L.M.PT.,Sutter,5-021.61,South Yuba,48.00000,Observation,Part of a nested/multi-completion well,WCR2003-004795,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E11R005M,"13N04E11R005M is part of a nested well.  Other wells in the nest are 13N04E11R002,3,4M."
253,13N04E17P500M,389709N1215556W004,Plumas MW-01 Shallow,Plumas MW-01 S,38.970937000,-121.555638000,NAD83,"GPS, 10m",46.220,NAVD88,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,100.00000,Observation,Part of a nested/multi-completion well,WCR2022-009187,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E17P500M,
254,13N04E17P501M,389709N1215556W003,Plumas MW-01 Mid-Shallow,Plumas MW-01 MS,38.970938000,-121.555639000,NAD83,"GPS, 10m",45.220,NAVD88,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,170.00000,Observation,Part of a nested/multi-completion well,WCR2022-009187,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E17P501M,
255,13N04E17P502M,389709N1215556W002,Plumas MW-01 Mid-Deep,Plumas MW-01 MD,38.970936000,-121.555638000,NAD83,"GPS, 10m",44.220,NAVD88,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,355.00000,Observation,Part of a nested/multi-completion well,WCR2022-009187,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E17P502M,
256,13N04E17P503M,389709N1215556W001,Plumas MW-01 Deep,Plumas MW-01 D,38.970936000,-121.555640000,NAD83,"GPS, 10m",43.220,NAVD88,R.L. AT SURFACE,Yuba,5-021.61,South Yuba,500.00000,Observation,Part of a nested/multi-completion well,WCR2022-009187,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N04E17P503M,
257,13N09W03Q004M,390000N1228435W001,13N09W03Q004M - Deep - 140-160,TSS Kelsey Creek,39.000036000,-122.843542000,NAD83,"Survey, 1m",1354.620,NAVD88,R.L. AT SURFACE,Lake,5-015,Big Valley,220.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N09W03Q004M,
258,13N09W03Q005M,390000N1228435W002,13N09W03Q005M - Shallow - 40 - 60,TSS Kelsey Creek-S,39.000036000,-122.843542000,NAD83,"Survey, 1m",1354.620,NAVD88,R.L. AT SURFACE,Lake,5-015,Big Valley,80.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N09W03Q005M,
259,13N09W08A003M,	389939N1228784W001,LAK_08A003M screen interval 320 to 340 bgs,Adobe Creek Deep,38.993920000,-122.878430000,WGS84,"Survey, 1m",1365.300,NAVD88,R.L. AT W.L.M.PT.,Lake,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N09W08A003M,
260,13N09W08A004M,389939N1228784W004,LAK_08A004M screen interval 130 to 150 bgs,Adobe Creek Int,38.993920000,-122.878430000,WGS84,"Survey, 1m",1365.300,NAVD88,R.L. AT W.L.M.PT.,Lake,5-015,Big Valley,170.00000,Observation,Part of a nested/multi-completion well,007893,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N09W08A004M,
261,13N09W08A005M,389939N1228784W003,LAK_08A005M screen interval 40 to 50 bgs,Adobe Creek Shallow,38.993920000,-122.878430000,WGS84,"Survey, 1m",1365.300,NAVD88,R.L. AT W.L.M.PT.,Lake,5-015,Big Valley,70.00000,Observation,Part of a nested/multi-completion well,007893,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N09W08A005M,
262,13N11W17Q001M,389812N1230889W001,Sanel Valley Well 1 screen 84-103 ft bgs,SV-1,38.981237000,-123.088911000,NAD83,"Survey, 1m",520.000,,R.L. AT SURFACE,Mendocino,1-053,Sanel Valley,109.00000,Observation,Single Well,WCR2002-005378,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N11W17Q001M,
263,13N11W19H001M,389722N1231033W001,Sanel Valley Well 2A screen 24-43 ft bgs,SV-2A,38.972200000,-123.103300000,NAD83,"Survey, 1m",495.000,,R.L. AT SURFACE,Mendocino,1-053,Sanel Valley,44.00000,Observation,Part of a nested/multi-completion well,WCR2002-005379,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N11W19H001M,
264,13N11W19H002M,389722N1231033W002,Sanel Valley Well 2B screen 57-66 ft bgs,SV-2B,38.972200000,-123.103300000,NAD83,"Survey, 1m",495.000,,R.L. AT SURFACE,Mendocino,1-053,Sanel Valley,67.00000,Observation,Part of a nested/multi-completion well,WCR2002-005379,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N11W19H002M,
265,13N14W11B001M,390047N1233685W001,Anderson Valley Well 1A screen 37-46 ft bgs,AV-1A,39.004700000,-123.368500000,NAD83,"Survey, 1m",400.000,,R.L. AT SURFACE,Mendocino,1-019,Anderson Valley,48.00000,Observation,Part of a nested/multi-completion well,WCR2002-005382,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N14W11B001M,
266,13N14W11B002M,390047N1233685W002,Anderson Valley Well 1B screen 138-167 ft bgs,AV-1B,39.004700000,-123.368500000,NAD83,"Survey, 1m",400.000,,R.L. AT SURFACE,Mendocino,1-019,Anderson Valley,168.00000,Observation,Part of a nested/multi-completion well,WCR2002-005382,https://wdl.water.ca.gov/StationDetails.aspx?Station=13N14W11B002M,
267,14N01E35P001M,390124N1218291W001,COL_35P001M screen interval 985 to 995 ft bgs,Screen: 985-995 ft,39.012435000,-121.829041000,NAD83,"GPS, 10m",46.880,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,1039.00000,Observation,Part of a nested/multi-completion well,WCR2010-007941,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N01E35P001M,
268,14N01E35P002M,390124N1218291W002,COL_35P002M screen interval 545 to 705 ft bgs,Screen: 545-705 ft,39.012435000,-121.829041000,NAD83,"GPS, 10m",46.880,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,736.00000,Observation,Part of a nested/multi-completion well,WCR2010-007941,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N01E35P002M,
269,14N01E35P003M,390124N1218291W003,COL_35P003M screen interval 135 to 225 ft bgs,Screen: 135-225 ft,39.012435000,-121.829041000,NAD83,"GPS, 10m",46.880,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,275.00000,Observation,Part of a nested/multi-completion well,WCR2010-007941,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N01E35P003M,
270,14N01E35P004M,390124N1218291W004,COL_35P004M screen interval 50 to 60 ft bgs,Screen: 50-60 ft,39.012435000,-121.829041000,NAD83,"GPS, 10m",46.880,,R.L. AT SURFACE,Colusa,5-021.52,Colusa,71.00000,Observation,Part of a nested/multi-completion well,WCR2010-007941,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N01E35P004M,
271,14N02E17C001M,390696N1217778W001,Sutter County MW-1A shallow screen 33-53 ft bgs,SCMW-1A Shallow,39.069550000,-121.777840000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR 2-4M.,Sutter,5-021.62,Sutter,60.00000,Observation,Part of a nested/multi-completion well,WCR0070947,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02E17C001M,"14N02E17C001M is part of a nested well.  Other wells in the nest are 14N02E17C002M,3M,4M."
272,14N02E17C002M,390696N1217778W002,Sutter County MW-1B Mid-Shallow screen 205-235 ft bgs,SCMW-1B Mid-Shallow,39.069550000,-121.777840000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR 2-4M.,Sutter,5-021.62,Sutter,245.00000,Observation,Part of a nested/multi-completion well,WCR0070947,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02E17C002M,"14N02E17C002M is part of a nested well.  Other wells in the nest are 14N02E17C001M,3M,4M."
273,14N02E17C003M,390696N1217778W003,Sutter County MW-1C Mid-deep screen 395-415 ft bgs,SCMW-1C Mid-Deep,39.069550000,-121.777840000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR 2-4M.,Sutter,5-021.62,Sutter,425.00000,Observation,Part of a nested/multi-completion well,WCR0070947,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02E17C003M,"14N02E17C003M is part of a nested well.  Other wells in the nest are 14N02E17C001M,2M,4M."
274,14N02E17C004M,390696N1217778W004,Sutter County MW-1D Deep screen 725-745 ft bgs,SCMW-1D Deep,39.069550000,-121.777840000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR 2-4M.,Sutter,5-021.62,Sutter,755.00000,Observation,Part of a nested/multi-completion well,WCR0070947,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02E17C004M,"14N02E17C004M is part of a nested well.  Other wells in the nest are 14N02E17C001M,2M,3M."
275,14N02E32D001M,390244N1217813W001,Sutter Mutual Water Company MW-1A,SMWC-1A,39.024400000,-121.781200000,NAD83,"Survey, 1m",29.400,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,64.00000,Observation,Part of a nested/multi-completion well,WCR0228285,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02E32D001M,"14N02E32D001M (shallow) is part of a triple completion monitoring well.  The other wells have SWN's of 14N02E32D002M, and -3M"
276,14N02E32D002M,390244N1217813W002,Sutter Mutual Water Company MW-1B,SMWC-1B,39.024400000,-121.781200000,NAD83,"Survey, 1m",29.400,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,210.00000,Observation,Part of a nested/multi-completion well,WCR0228285,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02E32D002M,"14N02E32D002M (middle) is part of a triple completion monitoring well.  The other wells have SWN's of 14N02E32D001M, and -3M"
277,14N02E32D003M,390244N1217813W003,Sutter Mutual Water Company MW-1C,SMWC-1C,39.024400000,-121.781200000,NAD83,"Survey, 1m",29.400,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,500.00000,Observation,Part of a nested/multi-completion well,WCR0228285,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02E32D003M,"14N02E32D003M (deep) is part of a triple completion monitoring well.  The other wells have SWN's of 14N02E32D001M, and -2M"
278,14N02W22A002M,390540N1220607W002,COL_22A002M screen interval 1020 to 1030 bgs,14N02W22A002M,39.053980000,-122.060670000,NAD83,"Survey, 1m",87.060,NAVD88,R.L. AT W.L.M.PT.,Colusa,5-021.52,Colusa,1050.00000,Observation,Part of a nested/multi-completion well,WCR2020-003773,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02W22A002M,
279,14N02W22A003M,390540N1220607W004,COL_22A003M screen interval 860 to 930 bgs,14N02W22A003M,39.053980000,-122.060670000,NAD83,"Survey, 1m",86.900,NAVD88,R.L. AT W.L.M.PT.,Colusa,5-021.52,Colusa,950.00000,Observation,Part of a nested/multi-completion well,WCR2020-003773,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02W22A003M,
280,14N02W22A004M,390540N1220607W006,COL_22A004M screen interval 580 to 590 bgs,14N02W22A004M,39.053980000,-122.060670000,NAD83,"Survey, 1m",86.825,NAVD88,R.L. AT W.L.M.PT.,Colusa,5-021.52,Colusa,620.00000,Observation,Part of a nested/multi-completion well,WCR2020-003773,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02W22A004M,
281,14N02W22A005M,390540N1220607W008,COL_22A005M screen interval 290 to 310 bgs,14N02W22A005M,39.053980000,-122.060670000,NAD83,"Survey, 1m",86.690,NAVD88,R.L. AT W.L.M.PT.,Colusa,5-021.52,Colusa,320.00000,Observation,Part of a nested/multi-completion well,WCR2020-003773,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N02W22A005M,
282,14N03E23D003M,390458N1216114W001,Feather River Well 1A shallow screen 40-60 ft bgs,FR-1A Shallow,39.045823000,-121.611448000,NAD83,"Survey, 1m",52.050,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,65.00000,Observation,Part of a nested/multi-completion well,WCR2005-005822,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N03E23D003M,"14N03E23D003M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D004,5M.  The other well in the cluster is 14N03E23D006M."
283,14N03E23D004M,390458N1216114W002,Feather River Well 1B mid-shallow screen 235-255 ft bgs,FR-1B Middle Shallow,39.045823000,-121.611448000,NAD83,"Survey, 1m",52.050,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,260.00000,Observation,Part of a nested/multi-completion well,WCR2005-005822,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N03E23D004M,"14N03E23D004M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D003,5M.  The other well in the cluster is 14N03E23D006M."
284,14N03E23D005M,390458N1216114W003,Feather River Well 1C middle-deep screen 664-684 ft bgs,FR-1C Middle Deep,39.045823000,-121.611448000,NAD83,"Survey, 1m",52.050,,R.L. AT SURFACE,Sutter,5-021.62,Sutter,689.00000,Observation,Part of a nested/multi-completion well,WCR2005-005822,https://wdl.water.ca.gov/StationDetails.aspx?Station=14N03E23D005M,"14N03E23D005M is part of a nested well and a cluster.  Other wells in the nest are 14N03E23D003,4M.  The other well in the cluster is 14N03E23D006M."
